ID,municipality,trust_police,govt_responsive,ideology,govt_pride,self_efficacy_political,trust_military,trust_supreme_court,support_political_system
respondent_496,municipality_067,4,7,5,6,3,7,7,7
respondent_497,municipality_025,4,1,1,1,3,2,2,1
respondent_498,municipality_063,4,4,8,3,3,4,4,4
respondent_499,municipality_095,5,1,7,1,3,1,1,1
respondent_500,municipality_063,1,1,5,1,4,3,1,1
respondent_501,municipality_011,1,1,10,7,3,1,4,4
respondent_502,municipality_032,4,4,5,1,3,4,1,1
respondent_503,municipality_092,7,7,3,7,3,7,6,6
respondent_504,municipality_059,1,5,1,5,3,7,7,5
respondent_505,municipality_008,1,3,5,5,4,1,1,5
respondent_506,municipality_020,5,1,5,1,4,5,3,3
respondent_507,municipality_082,1,3,1,2,4,1,1,4
respondent_508,municipality_021,1,1,5,1,3,5,5,1
respondent_509,municipality_053,2,4,1,3,4,5,3,5
respondent_510,municipality_013,6,4,5,4,3,4,5,2
respondent_511,municipality_040,6,1,4,1,3,5,3,4
respondent_512,municipality_087,5,1,8,5,3,4,6,5
respondent_513,municipality_020,5,2,1,1,4,7,5,1
respondent_514,municipality_066,6,7,5,1,3,7,6,4
respondent_515,municipality_036,2,3,7,4,3,7,3,4
respondent_516,municipality_023,6,4,9,4,2,7,6,4
respondent_517,municipality_025,7,3,5,6,3,7,7,7
respondent_518,municipality_093,6,1,10,5,3,7,6,7
respondent_519,municipality_062,2,7,10,1,4,7,6,4
respondent_520,municipality_003,5,5,10,1,4,5,4,2
respondent_521,municipality_042,1,6,5,1,3,1,7,7
respondent_522,municipality_002,2,5,6,5,3,3,6,4
respondent_523,municipality_073,4,4,6,5,3,4,4,4
respondent_524,municipality_050,3,4,8,4,3,6,5,5
respondent_525,municipality_083,2,1,5,1,4,6,4,1
respondent_526,municipality_065,5,7,7,5,3,7,6,6
respondent_527,municipality_029,1,7,1,1,3,7,1,1
respondent_528,municipality_071,5,5,7,5,4,7,6,6
respondent_529,municipality_051,1,1,5,1,4,7,5,1
respondent_530,municipality_023,7,2,5,2,1,7,7,3
respondent_531,municipality_102,3,6,1,5,3,4,2,5
respondent_532,municipality_031,5,1,7,2,2,4,3,7
respondent_533,municipality_045,6,2,6,5,2,5,5,4
respondent_534,municipality_094,3,5,8,2,3,7,6,5
respondent_535,municipality_009,7,6,8,5,4,7,5,6
respondent_536,municipality_064,7,3,8,6,1,7,5,4
respondent_537,municipality_014,1,7,9,1,1,1,1,1
respondent_538,municipality_025,1,6,8,7,3,7,1,1
respondent_539,municipality_006,4,5,4,4,1,7,5,5
respondent_540,municipality_063,6,2,4,6,3,7,5,5
respondent_541,municipality_068,7,7,5,1,3,7,1,3
respondent_542,municipality_088,1,1,10,4,1,7,7,4
respondent_543,municipality_050,7,7,10,7,2,7,1,7
respondent_544,municipality_077,4,6,4,4,3,5,6,5
respondent_545,municipality_082,1,1,5,3,3,1,1,1
respondent_546,municipality_011,6,2,9,2,4,6,6,4
respondent_547,municipality_001,4,4,7,1,4,6,1,3
respondent_548,municipality_007,3,1,1,1,3,2,1,1
respondent_549,municipality_041,7,7,7,1,3,7,1,1
respondent_550,municipality_088,4,1,5,1,4,5,2,1
respondent_551,municipality_105,4,4,10,1,2,5,4,2
respondent_552,municipality_031,4,5,10,1,4,7,1,1
respondent_553,municipality_062,5,2,6,5,3,6,6,5
respondent_554,municipality_028,7,3,5,1,3,7,2,3
respondent_555,municipality_046,4,3,6,5,3,5,6,6
respondent_556,municipality_026,7,4,2,1,4,7,1,3
respondent_557,municipality_103,2,2,4,2,1,2,2,2
respondent_558,municipality_006,1,1,1,1,2,1,1,1
respondent_559,municipality_076,3,2,5,3,3,7,2,1
respondent_560,municipality_004,3,5,7,3,2,2,3,3
respondent_561,municipality_062,2,4,6,4,4,6,3,3
respondent_562,municipality_007,1,4,5,1,3,3,1,1
respondent_563,municipality_103,1,5,8,4,3,1,3,7
respondent_564,municipality_094,5,4,1,1,3,7,4,1
respondent_565,municipality_052,6,4,7,4,3,7,6,6
respondent_566,municipality_098,6,2,3,6,3,6,1,3
respondent_567,municipality_052,5,3,10,3,2,7,1,6
respondent_568,municipality_090,6,3,1,4,3,5,3,3
respondent_569,municipality_005,3,5,8,4,1,5,5,5
respondent_570,municipality_072,4,4,4,1,4,6,4,1
respondent_571,municipality_100,5,2,5,3,4,4,3,1
respondent_572,municipality_066,6,7,5,1,3,7,6,4
respondent_573,municipality_034,7,5,1,7,1,7,5,6
respondent_574,municipality_067,1,6,8,3,3,1,4,7
respondent_575,municipality_017,2,1,8,4,1,7,4,4
respondent_576,municipality_048,6,3,7,1,4,7,4,2
respondent_577,municipality_065,7,4,8,5,3,7,5,7
respondent_578,municipality_021,7,5,3,1,3,7,3,5
respondent_579,municipality_038,4,7,1,1,3,7,1,7
respondent_580,municipality_044,7,3,10,6,1,7,6,6
respondent_581,municipality_106,5,3,10,4,3,5,5,4
respondent_582,municipality_024,6,1,7,1,3,6,1,4
respondent_583,municipality_048,2,4,7,1,3,1,1,1
respondent_584,municipality_087,1,1,1,2,4,1,3,2
respondent_585,municipality_048,7,4,4,4,3,6,5,5
respondent_586,municipality_101,5,1,8,1,1,6,7,4
respondent_587,municipality_090,2,3,3,2,3,4,2,2
respondent_588,municipality_059,2,3,4,2,4,7,5,5
respondent_589,municipality_063,5,4,8,5,3,7,4,6
respondent_590,municipality_058,3,1,10,2,4,6,4,5
respondent_591,municipality_034,7,2,3,5,3,6,2,3
respondent_592,municipality_014,3,1,10,1,4,7,6,2
respondent_593,municipality_075,7,1,6,3,2,7,4,5
respondent_594,municipality_048,7,7,10,7,1,7,7,7
respondent_595,municipality_076,1,1,3,1,3,1,1,1
respondent_596,municipality_068,7,6,10,7,2,6,5,7
respondent_597,municipality_040,5,5,8,3,3,3,6,6
respondent_598,municipality_010,1,5,10,1,3,2,2,6
respondent_599,municipality_023,7,6,2,1,1,7,7,2
respondent_600,municipality_014,2,1,9,5,4,6,4,6
respondent_601,municipality_095,1,5,1,1,3,1,5,3
respondent_602,municipality_066,6,4,7,3,4,6,5,5
respondent_603,municipality_003,3,3,10,6,3,7,7,6
respondent_604,municipality_023,4,1,10,1,2,5,3,1
respondent_605,municipality_103,2,2,4,2,1,2,2,2
respondent_606,municipality_023,5,3,8,4,2,6,5,5
respondent_607,municipality_010,5,4,3,4,4,7,4,3
respondent_608,municipality_083,2,1,5,1,4,6,4,1
respondent_609,municipality_053,6,2,3,2,4,6,5,4
respondent_610,municipality_028,5,1,2,1,4,4,6,1
respondent_611,municipality_050,7,6,6,2,4,6,5,2
respondent_612,municipality_063,5,4,6,4,4,7,2,7
respondent_613,municipality_063,4,4,6,5,3,7,6,6
respondent_614,municipality_051,2,4,7,2,2,4,5,2
respondent_615,municipality_040,5,5,8,3,3,3,6,6
respondent_616,municipality_042,6,5,3,6,4,7,6,7
respondent_617,municipality_078,5,1,6,4,4,6,5,4
respondent_618,municipality_082,1,1,1,1,4,1,1,1
respondent_619,municipality_074,5,1,1,5,4,7,7,6
respondent_620,municipality_003,3,3,7,4,3,6,6,5
respondent_621,municipality_050,1,1,6,1,2,5,7,4
respondent_622,municipality_022,5,6,10,3,3,7,3,5
respondent_623,municipality_040,3,1,1,3,3,3,3,3
respondent_624,municipality_014,6,1,5,2,4,1,5,2
respondent_625,municipality_052,7,1,9,1,3,7,7,5
respondent_626,municipality_037,7,3,10,4,3,7,7,7
respondent_627,municipality_033,4,1,6,2,3,5,3,3
respondent_628,municipality_037,5,3,10,1,3,6,6,4
respondent_629,municipality_033,1,2,5,2,3,1,1,1
respondent_630,municipality_053,7,3,4,3,4,5,4,3
respondent_631,municipality_011,5,4,8,4,3,5,5,4
respondent_632,municipality_031,5,3,4,4,3,6,5,6
respondent_633,municipality_063,7,4,6,1,4,6,4,5
respondent_634,municipality_049,5,4,5,5,4,5,6,6
respondent_635,municipality_031,6,2,9,1,3,5,3,6
respondent_636,municipality_098,4,6,8,1,3,5,6,1
respondent_637,municipality_103,3,2,3,1,4,3,2,2
respondent_638,municipality_005,4,1,10,3,4,1,7,2
respondent_639,municipality_075,7,1,6,3,2,7,4,5
respondent_640,municipality_085,7,1,8,1,4,7,7,7
respondent_641,municipality_023,5,5,7,5,2,6,6,5
respondent_642,municipality_036,4,2,10,2,4,7,4,4
respondent_643,municipality_079,7,3,2,5,3,7,7,5
respondent_644,municipality_023,4,1,1,2,3,6,6,2
respondent_645,municipality_030,6,1,10,5,3,2,6,7
respondent_646,municipality_005,3,6,8,2,3,6,4,2
respondent_647,municipality_063,2,1,6,4,4,6,1,4
respondent_648,municipality_012,4,5,10,1,4,7,5,2
respondent_649,municipality_060,6,6,8,4,3,3,4,6
respondent_650,municipality_072,4,4,10,1,4,5,2,1
respondent_651,municipality_008,3,1,3,1,2,3,3,1
respondent_652,municipality_043,4,4,5,3,4,4,3,3
respondent_653,municipality_086,1,1,8,1,3,4,2,2
respondent_654,municipality_094,7,6,9,4,2,7,3,7
respondent_655,municipality_104,2,5,3,2,3,7,1,1
respondent_656,municipality_030,4,4,6,3,4,1,5,7
respondent_657,municipality_059,2,1,5,3,1,7,6,3
respondent_658,municipality_053,5,7,5,1,3,7,4,7
respondent_659,municipality_093,3,4,6,3,4,5,3,3
respondent_660,municipality_103,2,1,1,1,4,7,5,1
respondent_661,municipality_070,5,2,3,6,4,5,3,2
respondent_662,municipality_078,3,2,3,1,4,5,4,4
respondent_663,municipality_025,6,4,1,5,3,6,7,4
respondent_664,municipality_039,3,3,3,3,3,3,4,4
respondent_665,municipality_053,2,1,5,1,2,5,2,2
respondent_666,municipality_029,2,3,7,3,3,6,6,5
respondent_667,municipality_051,5,1,10,1,3,5,6,4
respondent_668,municipality_103,4,5,4,2,2,5,4,4
respondent_669,municipality_086,3,5,8,3,4,5,4,4
respondent_670,municipality_077,3,2,5,2,4,5,2,3
respondent_671,municipality_010,5,3,7,5,3,6,6,5
respondent_672,municipality_090,1,2,2,1,3,1,1,1
respondent_673,municipality_078,4,3,6,2,3,6,4,2
respondent_674,municipality_103,7,5,5,3,4,5,5,5
respondent_675,municipality_017,4,5,5,4,3,5,4,6
respondent_676,municipality_059,1,1,5,1,4,5,4,2
respondent_677,municipality_053,6,1,10,1,3,6,6,4
respondent_678,municipality_019,7,5,8,1,1,6,3,6
respondent_679,municipality_015,4,1,5,4,3,7,6,3
respondent_680,municipality_073,5,1,7,1,3,6,1,3
respondent_681,municipality_063,3,3,8,2,3,4,4,4
respondent_682,municipality_065,7,5,5,3,4,7,4,7
respondent_683,municipality_063,5,1,5,1,3,4,4,1
respondent_684,municipality_081,1,3,5,1,4,1,2,1
respondent_685,municipality_055,4,7,4,3,4,6,3,5
respondent_686,municipality_045,2,5,5,2,4,5,3,1
respondent_687,municipality_035,2,4,3,2,4,6,5,7
respondent_688,municipality_019,5,1,1,1,3,5,3,1
respondent_689,municipality_073,2,6,8,3,4,3,3,4
respondent_690,municipality_032,4,4,6,3,3,6,4,4
respondent_691,municipality_040,6,5,1,6,4,7,5,6
respondent_692,municipality_050,7,6,6,2,4,6,5,2
respondent_693,municipality_048,7,6,8,6,3,7,7,7
respondent_694,municipality_072,7,3,2,4,4,5,6,6
respondent_695,municipality_014,3,1,1,1,4,7,1,1
respondent_696,municipality_078,7,5,8,3,3,7,3,5
respondent_697,municipality_068,6,4,8,5,3,6,6,7
respondent_698,municipality_010,3,4,9,5,3,7,6,6
respondent_699,municipality_087,1,1,1,2,4,1,3,2
respondent_700,municipality_063,7,7,10,7,4,6,7,7
respondent_701,municipality_037,5,3,10,1,3,6,6,4
respondent_702,municipality_092,5,5,8,3,2,7,6,4
respondent_703,municipality_071,1,7,10,7,4,7,1,7
respondent_704,municipality_107,2,1,3,2,3,3,1,2
respondent_705,municipality_046,1,5,7,6,3,1,5,2
respondent_706,municipality_104,6,5,3,4,3,1,2,1
respondent_707,municipality_023,3,5,4,1,2,6,7,3
respondent_708,municipality_107,5,1,10,1,1,7,5,5
respondent_709,municipality_023,5,5,5,1,4,5,5,5
respondent_710,municipality_059,2,1,3,1,2,7,5,1
respondent_711,municipality_098,4,1,6,2,2,2,3,1
respondent_712,municipality_068,2,4,2,1,3,5,3,3
respondent_713,municipality_104,2,1,6,1,4,2,3,1
respondent_714,municipality_071,5,1,4,7,4,1,2,3
respondent_715,municipality_020,5,2,1,1,4,7,5,1
respondent_716,municipality_049,6,5,3,4,1,1,5,7
respondent_717,municipality_001,1,3,2,1,3,1,1,1
respondent_718,municipality_012,4,4,5,2,4,6,3,5
respondent_719,municipality_045,2,5,5,2,4,5,3,1
respondent_720,municipality_079,1,1,8,1,4,1,1,1
respondent_721,municipality_029,4,3,10,3,3,4,3,3
respondent_722,municipality_058,7,3,8,2,4,6,1,2
respondent_723,municipality_053,2,6,5,7,3,3,5,5
respondent_724,municipality_074,3,1,8,7,1,5,5,7
respondent_725,municipality_078,2,3,10,1,4,3,3,2
respondent_726,municipality_032,6,4,8,1,4,7,3,1
respondent_727,municipality_057,3,1,2,1,4,4,2,2
respondent_728,municipality_079,7,1,10,7,4,7,7,7
respondent_729,municipality_074,1,3,5,1,3,7,4,6
respondent_730,municipality_063,5,3,3,1,3,7,4,1
respondent_731,municipality_041,2,4,5,2,3,4,4,4
respondent_732,municipality_059,4,7,10,7,4,5,5,5
respondent_733,municipality_057,7,5,8,7,3,7,7,7
respondent_734,municipality_079,5,3,3,5,3,6,5,5
respondent_735,municipality_049,5,4,2,4,3,5,4,4
respondent_736,municipality_064,3,4,2,3,3,4,3,2
respondent_737,municipality_060,7,6,1,2,3,7,3,3
respondent_738,municipality_070,7,5,9,3,4,7,7,5
respondent_739,municipality_017,5,5,10,2,3,3,1,3
respondent_740,municipality_091,5,4,1,5,3,7,5,6
respondent_741,municipality_041,5,7,4,1,3,7,2,1
respondent_742,municipality_012,3,5,10,1,3,7,5,5
respondent_743,municipality_099,3,1,1,1,1,1,2,1
respondent_744,municipality_077,3,2,5,2,4,5,2,3
respondent_745,municipality_082,5,2,8,1,2,5,1,1
respondent_746,municipality_053,5,5,6,6,4,7,5,6
respondent_747,municipality_029,4,3,10,3,3,4,3,3
respondent_748,municipality_028,6,4,6,4,1,7,7,5
respondent_749,municipality_095,5,6,10,1,3,7,3,4
respondent_750,municipality_031,5,3,4,4,3,6,5,6
respondent_751,municipality_018,5,1,1,1,4,4,6,3
respondent_752,municipality_078,3,2,3,1,4,5,4,4
respondent_753,municipality_003,5,4,4,3,4,5,6,6
respondent_754,municipality_055,3,6,9,3,3,2,2,5
respondent_755,municipality_028,5,1,10,7,4,7,5,7
respondent_756,municipality_079,5,3,3,5,3,6,5,5
respondent_757,municipality_073,4,1,6,1,3,3,1,1
respondent_758,municipality_095,2,4,5,4,3,2,4,4
respondent_759,municipality_028,7,7,10,4,3,7,5,6
respondent_760,municipality_049,6,3,2,2,3,7,4,4
respondent_761,municipality_023,4,1,10,1,2,5,3,1
respondent_762,municipality_076,2,2,2,1,3,2,1,1
respondent_763,municipality_079,1,1,8,1,4,1,1,1
respondent_764,municipality_101,5,5,6,4,3,7,6,4
respondent_765,municipality_010,4,1,2,5,4,7,5,3
respondent_766,municipality_054,4,3,10,1,3,1,6,2
respondent_767,municipality_047,3,5,4,4,3,7,5,6
respondent_768,municipality_053,7,7,10,7,1,7,7,7
respondent_769,municipality_029,2,3,7,3,3,6,6,5
respondent_770,municipality_052,6,4,7,4,3,7,6,6
respondent_771,municipality_063,4,4,5,2,3,4,5,3
respondent_772,municipality_040,4,5,6,3,3,5,4,4
respondent_773,municipality_049,5,1,2,3,4,6,4,3
respondent_774,municipality_104,3,4,6,3,4,3,4,4
respondent_775,municipality_085,7,5,9,6,3,7,5,2
respondent_776,municipality_014,5,5,2,1,4,5,5,1
respondent_777,municipality_072,7,5,1,6,3,7,6,6
respondent_778,municipality_101,4,3,5,4,4,5,4,4
respondent_779,municipality_081,5,5,7,2,3,7,5,1
respondent_780,municipality_028,7,7,10,4,3,7,5,6
respondent_781,municipality_063,1,1,1,1,4,1,1,1
respondent_782,municipality_062,2,1,4,1,1,1,1,1
respondent_783,municipality_073,5,3,10,5,4,7,5,7
respondent_784,municipality_081,7,5,8,5,3,7,6,4
respondent_785,municipality_053,1,1,3,1,3,2,2,1
respondent_786,municipality_063,7,5,7,4,4,7,7,6
respondent_787,municipality_016,1,4,1,1,3,7,2,1
respondent_788,municipality_071,7,1,10,7,3,7,7,7
respondent_789,municipality_084,1,1,5,1,3,3,4,2
respondent_790,municipality_049,6,4,5,4,3,5,4,4
respondent_791,municipality_043,2,2,4,1,3,6,5,3
respondent_792,municipality_047,6,1,10,5,3,7,5,6
respondent_793,municipality_007,6,4,3,4,3,6,4,4
respondent_794,municipality_069,3,2,5,2,3,5,4,4
respondent_795,municipality_089,6,3,7,1,4,7,3,5
respondent_796,municipality_098,1,1,4,1,3,4,2,2
respondent_797,municipality_014,4,2,10,1,1,5,7,1
respondent_798,municipality_067,1,6,8,3,3,1,4,7
respondent_799,municipality_069,7,1,10,7,3,7,6,6
respondent_800,municipality_074,3,1,8,7,1,5,5,7
respondent_801,municipality_014,7,1,1,1,3,7,7,1
respondent_802,municipality_010,6,5,10,6,2,7,4,5
respondent_803,municipality_032,6,5,4,3,4,6,2,5
respondent_804,municipality_103,2,1,1,1,4,7,5,1
respondent_805,municipality_023,4,1,9,2,3,6,4,2
respondent_806,municipality_010,7,4,4,1,4,6,1,5
respondent_807,municipality_028,7,7,10,7,3,7,7,7
respondent_808,municipality_023,4,1,9,2,3,6,4,2
respondent_809,municipality_077,4,2,3,2,3,4,2,5
respondent_810,municipality_018,7,7,4,7,3,7,6,5
respondent_811,municipality_063,5,1,5,1,3,4,4,1
respondent_812,municipality_097,6,6,7,3,4,7,6,3
respondent_813,municipality_009,7,7,1,6,4,7,7,7
respondent_814,municipality_020,3,4,6,2,4,5,4,4
respondent_815,municipality_058,2,1,3,1,3,5,3,2
respondent_816,municipality_098,4,1,6,2,2,2,3,1
respondent_817,municipality_054,1,4,1,1,4,7,1,1
respondent_818,municipality_039,5,2,3,2,2,6,1,2
respondent_819,municipality_017,5,2,4,3,3,7,6,5
respondent_820,municipality_020,5,1,5,5,4,7,7,5
respondent_821,municipality_048,7,4,4,4,3,6,5,5
respondent_822,municipality_012,4,5,10,1,4,7,5,2
respondent_823,municipality_024,4,5,5,1,3,7,4,1
respondent_824,municipality_067,5,5,4,6,3,7,4,3
respondent_825,municipality_026,7,4,2,1,4,7,1,3
respondent_826,municipality_063,7,2,6,3,4,5,3,6
respondent_827,municipality_063,5,1,5,1,3,4,4,1
respondent_828,municipality_105,7,5,9,6,3,7,7,5
respondent_829,municipality_047,3,5,4,4,3,7,5,6
respondent_830,municipality_079,7,4,5,1,4,7,5,7
respondent_831,municipality_076,4,4,10,1,4,7,5,2
respondent_832,municipality_010,4,4,10,4,4,7,6,4
respondent_833,municipality_063,7,7,5,7,4,7,7,7
respondent_834,municipality_002,6,4,8,4,3,6,6,6
respondent_835,municipality_095,5,1,3,7,3,7,6,5
respondent_836,municipality_060,4,4,1,4,3,6,6,3
respondent_837,municipality_031,7,2,8,5,1,6,5,4
respondent_838,municipality_058,2,1,3,1,3,5,3,2
respondent_839,municipality_085,7,6,8,3,3,7,1,7
respondent_840,municipality_072,4,4,4,1,4,6,4,1
respondent_841,municipality_031,4,5,10,1,4,7,1,1
respondent_842,municipality_063,1,1,6,1,3,5,1,1
respondent_843,municipality_058,1,1,10,1,4,7,1,1
respondent_844,municipality_037,7,3,10,4,3,7,7,7
respondent_845,municipality_067,5,5,4,6,3,7,4,3
respondent_846,municipality_093,6,1,10,5,3,7,6,7
respondent_847,municipality_097,6,2,5,4,2,6,2,4
respondent_848,municipality_072,7,2,8,5,3,6,4,4
respondent_849,municipality_097,5,5,5,2,3,5,7,6
respondent_850,municipality_058,3,1,10,2,4,6,4,5
respondent_851,municipality_029,5,5,7,3,3,5,5,3
respondent_852,municipality_100,1,3,6,2,4,5,4,1
respondent_853,municipality_033,7,3,7,2,2,7,4,7
respondent_854,municipality_024,6,1,7,1,3,6,1,4
respondent_855,municipality_107,6,5,7,6,3,6,6,5
respondent_856,municipality_073,2,6,8,3,4,3,3,4
respondent_857,municipality_086,4,5,6,2,1,7,7,5
respondent_858,municipality_071,5,3,1,2,3,4,5,7
respondent_859,municipality_095,5,6,10,1,3,7,3,4
respondent_860,municipality_050,3,4,8,4,3,6,5,5
respondent_861,municipality_021,7,4,10,6,4,6,2,2
respondent_862,municipality_083,5,1,1,7,2,4,1,7
respondent_863,municipality_042,1,1,8,1,4,7,1,1
respondent_864,municipality_095,1,1,2,1,4,1,1,1
respondent_865,municipality_091,1,1,1,1,4,1,1,1
respondent_866,municipality_004,7,1,10,7,1,5,6,7
respondent_867,municipality_082,4,1,2,1,3,4,1,1
respondent_868,municipality_104,6,4,3,2,4,5,4,1
respondent_869,municipality_083,7,1,4,1,4,7,6,1
respondent_870,municipality_058,1,1,10,1,4,7,1,1
respondent_871,municipality_091,7,3,7,1,4,6,3,3
respondent_872,municipality_107,4,3,9,2,4,1,3,4
respondent_873,municipality_102,6,7,10,4,1,7,6,7
respondent_874,municipality_102,7,4,5,1,4,7,5,7
respondent_875,municipality_021,5,3,5,4,4,6,3,6
respondent_876,municipality_011,6,2,9,2,4,6,6,4
respondent_877,municipality_095,3,4,4,3,4,6,5,3
respondent_878,municipality_006,7,6,10,6,3,7,7,7
respondent_879,municipality_063,5,3,3,1,3,7,4,1
respondent_880,municipality_023,4,2,10,3,3,5,1,3
respondent_881,municipality_085,3,5,7,6,4,5,5,4
respondent_882,municipality_047,7,2,7,6,4,7,4,6
respondent_883,municipality_095,7,1,9,7,3,7,3,7
respondent_884,municipality_068,4,1,10,4,3,6,5,5
respondent_885,municipality_044,7,5,5,4,2,7,7,7
respondent_886,municipality_104,6,4,3,2,4,5,4,1
respondent_887,municipality_066,5,6,9,5,3,6,4,4
respondent_888,municipality_050,7,4,10,5,2,7,7,7
respondent_889,municipality_020,5,2,1,1,4,7,5,1
respondent_890,municipality_026,5,3,3,3,4,4,3,4
respondent_891,municipality_023,4,2,9,2,3,7,6,7
respondent_892,municipality_049,5,4,5,5,4,5,6,6
respondent_893,municipality_032,7,1,9,1,4,7,7,1
respondent_894,municipality_063,3,3,4,3,1,2,2,3
respondent_895,municipality_106,1,1,8,1,4,1,2,7
respondent_896,municipality_096,6,4,10,5,3,7,5,4
respondent_897,municipality_095,5,1,7,1,3,1,1,1
respondent_898,municipality_086,3,2,7,1,4,5,1,1
respondent_899,municipality_102,5,7,2,5,4,7,5,7
respondent_900,municipality_044,7,3,1,3,3,6,3,2
respondent_901,municipality_106,5,3,10,4,3,5,5,4
respondent_902,municipality_083,2,1,5,1,4,6,4,1
respondent_903,municipality_014,6,1,5,2,4,1,5,2
respondent_904,municipality_093,7,4,5,4,4,7,6,4
respondent_905,municipality_050,7,6,6,2,4,6,5,2
respondent_906,municipality_014,7,1,5,1,4,5,5,2
respondent_907,municipality_032,7,1,1,1,4,7,1,1
respondent_908,municipality_068,7,7,5,1,3,7,1,3
respondent_909,municipality_086,6,6,10,3,1,5,7,7
respondent_910,municipality_063,1,2,7,1,3,3,4,1
respondent_911,municipality_057,7,5,8,7,3,7,7,7
respondent_912,municipality_042,7,4,8,7,4,7,7,2
respondent_913,municipality_065,1,5,10,6,4,7,4,4
respondent_914,municipality_047,6,4,10,6,3,7,6,7
respondent_915,municipality_103,3,1,5,1,4,3,1,1
respondent_916,municipality_099,3,1,5,2,3,7,4,6
respondent_917,municipality_052,6,3,10,5,4,6,5,3
respondent_918,municipality_032,4,4,5,1,3,4,1,1
respondent_919,municipality_044,4,5,5,2,4,6,3,4
respondent_920,municipality_010,4,3,5,4,3,4,5,4
respondent_921,municipality_036,2,7,7,2,3,5,5,2
respondent_922,municipality_005,3,5,8,4,1,5,5,5
respondent_923,municipality_043,7,1,10,7,4,7,7,7
respondent_924,municipality_014,6,3,8,2,3,6,4,1
respondent_925,municipality_065,7,5,8,4,3,6,3,6
respondent_926,municipality_063,3,2,6,3,4,5,5,3
respondent_927,municipality_070,1,5,5,1,1,1,1,1
respondent_928,municipality_099,4,2,5,4,3,3,4,1
respondent_929,municipality_105,6,3,3,3,3,5,4,2
respondent_930,municipality_017,7,7,2,1,3,7,3,1
respondent_931,municipality_061,4,2,5,2,4,5,3,3
respondent_932,municipality_103,2,1,7,1,2,6,3,1
respondent_933,municipality_067,2,4,1,5,3,5,4,2
respondent_934,municipality_007,5,2,3,3,4,2,5,2
