marked_register_2014,ward,street,treat,weights
0,H,85483ea5a643aa146ceff305aab27289,1,1.6079812206572772
0,C,74d0c2c13ed2eb42102341e1412ba0f3,1,1.4331065759637187
0,C,74d0c2c13ed2eb42102341e1412ba0f3,1,1.4331065759637187
0,C,a5cb402438cd24dca22083d5bc1336b1,0,3.30890052356021
0,C,a5cb402438cd24dca22083d5bc1336b1,0,3.30890052356021
1,G,6e349dede107acd97acf0597fec866cf,1,1.2855464159811987
1,G,6e349dede107acd97acf0597fec866cf,1,1.2855464159811987
1,G,2a151cad0417617a103f17a1b17d12b7,1,1.2855464159811987
1,G,7db62f92f70c7ba2a74945f3dba00ca6,0,4.502057613168724
1,G,7db62f92f70c7ba2a74945f3dba00ca6,0,4.502057613168724
1,G,3572eeb0292cfc2cdadc31611f048433,0,4.502057613168724
0,E,3a254cd6fbe2460c8341a513274f8a70,0,4.555555555555556
0,G,0d60dd63be1530b8d7e635a96f288efe,1,1.2855464159811987
0,G,0d60dd63be1530b8d7e635a96f288efe,1,1.2855464159811987
1,E,d81183cfddf035e8010971961d2fb687,0,4.555555555555556
1,E,d81183cfddf035e8010971961d2fb687,0,4.555555555555556
1,A,796a913bc8167536b719fc6c72017d87,1,1.5385934819897085
1,A,796a913bc8167536b719fc6c72017d87,1,1.5385934819897085
1,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
1,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
1,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
0,I,91c552103d5a7323e6bd692e193b1337,1,1.2751031636863823
1,G,b1544fa50a94ae29bf3e66b1f8d1d65c,0,4.502057613168724
1,G,b1544fa50a94ae29bf3e66b1f8d1d65c,0,4.502057613168724
0,D,8c48407a9529b4991908a5e2b0ea2792,1,1.3621683967704727
0,G,2b9efdfc8ce038dd225ea581fa36e9a2,1,1.2855464159811987
0,G,2b9efdfc8ce038dd225ea581fa36e9a2,1,1.2855464159811987
0,G,2b9efdfc8ce038dd225ea581fa36e9a2,1,1.2855464159811987
1,C,eede2d499d59455ceb3c78518c372ca3,1,1.4331065759637187
1,C,eede2d499d59455ceb3c78518c372ca3,1,1.4331065759637187
1,A,77dad876fbcebb21c343f936ac380fbd,1,1.5385934819897085
1,A,77dad876fbcebb21c343f936ac380fbd,1,1.5385934819897085
0,G,6bac6f1f15729e7f98d3932349e6d24d,1,1.2855464159811987
1,G,fca36e764ab9151d41e81956f440d6bd,0,4.502057613168724
0,G,fca36e764ab9151d41e81956f440d6bd,0,4.502057613168724
1,H,8449b60baaf38bc29341eca959800e39,1,1.6079812206572772
1,H,8449b60baaf38bc29341eca959800e39,1,1.6079812206572772
1,I,d2b6294eda8f4996e4a93cc898516e66,1,1.2751031636863823
1,G,598aec9160a20808f42ae594b2af4fac,1,1.2855464159811987
0,G,598aec9160a20808f42ae594b2af4fac,1,1.2855464159811987
0,C,dbec8539cc8dd8e1f76a5034b75adc0f,0,3.30890052356021
0,C,dbec8539cc8dd8e1f76a5034b75adc0f,0,3.30890052356021
0,I,268548d493aaffce3afad7c773e2aaca,1,1.2751031636863823
0,I,268548d493aaffce3afad7c773e2aaca,1,1.2751031636863823
0,B,60284f98919de468758a54e7a6633135,1,1.3828571428571428
0,B,929d3f3e516df8fd3d42a673992f2807,0,3.6119402985074633
0,B,929d3f3e516df8fd3d42a673992f2807,0,3.6119402985074633
1,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
1,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
1,H,b6e849ffcb16d0b74c2dde683d52a510,0,2.6447876447876446
1,H,b6e849ffcb16d0b74c2dde683d52a510,0,2.6447876447876446
1,D,259819dc336c050784b9953bd492e913,1,1.3621683967704727
1,D,259819dc336c050784b9953bd492e913,1,1.3621683967704727
1,E,361c3dbbea15e36c979e2300de270c6e,1,1.28125
0,E,361c3dbbea15e36c979e2300de270c6e,1,1.28125
0,H,2148b1c9a98be307c934b3c59a8c318b,0,2.6447876447876446
1,H,2148b1c9a98be307c934b3c59a8c318b,0,2.6447876447876446
1,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
1,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
1,D,7f88cf7f982e8f96545015d8e7f39d11,1,1.3621683967704727
1,D,7f88cf7f982e8f96545015d8e7f39d11,1,1.3621683967704727
0,H,6696855ba75321dfdbfcd6080f15cef7,1,1.6079812206572772
0,F,b5e8071fe5dd9a933ccb0a08333be7b3,1,1.195583596214511
0,F,b5e8071fe5dd9a933ccb0a08333be7b3,1,1.195583596214511
1,F,b5e8071fe5dd9a933ccb0a08333be7b3,1,1.195583596214511
0,I,d2b6294eda8f4996e4a93cc898516e66,1,1.2751031636863823
0,I,d2b6294eda8f4996e4a93cc898516e66,1,1.2751031636863823
0,I,d2b6294eda8f4996e4a93cc898516e66,1,1.2751031636863823
1,I,d2b6294eda8f4996e4a93cc898516e66,1,1.2751031636863823
1,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
1,I,9a27e40da45ff3b423ecce6ee7dfca3b,1,1.2751031636863823
1,A,e960025588e2af2376b853bb7d33f918,1,1.5385934819897085
1,A,e960025588e2af2376b853bb7d33f918,1,1.5385934819897085
1,B,a0eed22792ee14b0adacbae586057424,1,1.3828571428571428
1,B,a0eed22792ee14b0adacbae586057424,1,1.3828571428571428
0,D,71cc6f6043884bb688b45740a89125ab,1,1.3621683967704727
0,I,dda5731628791b2f27649ccb9b96f7e0,0,4.635000000000001
0,I,dda5731628791b2f27649ccb9b96f7e0,0,4.635000000000001
1,B,09606d7d1c33f5088d8cbdaf4ebaff4f,1,1.3828571428571428
1,B,09606d7d1c33f5088d8cbdaf4ebaff4f,1,1.3828571428571428
1,H,453cfa9e194f60939b8a014417342c40,1,1.6079812206572772
1,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
1,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
0,B,7583ea8bb29d0430288689bd8e95f449,1,1.3828571428571428
0,B,7583ea8bb29d0430288689bd8e95f449,1,1.3828571428571428
0,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
1,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
1,A,c4c41f02ceab04fb8f7110ac404443c7,0,2.856687898089172
1,A,c4c41f02ceab04fb8f7110ac404443c7,0,2.856687898089172
1,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
1,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
1,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
0,H,6696855ba75321dfdbfcd6080f15cef7,1,1.6079812206572772
1,I,91c552103d5a7323e6bd692e193b1337,1,1.2751031636863823
1,I,91c552103d5a7323e6bd692e193b1337,1,1.2751031636863823
0,I,7f39cdf0a0fc2ece54dfb60e6f1651c5,1,1.2751031636863823
0,I,7f39cdf0a0fc2ece54dfb60e6f1651c5,1,1.2751031636863823
0,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
0,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
0,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
0,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
1,H,2148b1c9a98be307c934b3c59a8c318b,0,2.6447876447876446
1,H,2148b1c9a98be307c934b3c59a8c318b,0,2.6447876447876446
0,E,e4bee3055c23044f6440e9b664931bbb,1,1.28125
0,E,e4bee3055c23044f6440e9b664931bbb,1,1.28125
0,E,e4bee3055c23044f6440e9b664931bbb,1,1.28125
0,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
1,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
0,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
0,I,f8ce200124ef0c69945dc52494aed710,1,1.2751031636863823
1,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
1,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
1,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
1,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
0,F,b5e8071fe5dd9a933ccb0a08333be7b3,1,1.195583596214511
0,B,57ec2db0004ed81036fa62f8c4041b55,1,1.3828571428571428
0,B,d2cd3e34830f5dc1a902d3b93cdf97da,1,1.3828571428571428
0,B,d2cd3e34830f5dc1a902d3b93cdf97da,1,1.3828571428571428
0,A,c4c41f02ceab04fb8f7110ac404443c7,0,2.856687898089172
1,A,c4c41f02ceab04fb8f7110ac404443c7,0,2.856687898089172
0,A,c4c41f02ceab04fb8f7110ac404443c7,0,2.856687898089172
1,I,4a526380b5d8b6505a082451701ac486,1,1.2751031636863823
1,I,4a526380b5d8b6505a082451701ac486,1,1.2751031636863823
1,I,4a526380b5d8b6505a082451701ac486,1,1.2751031636863823
1,I,4a526380b5d8b6505a082451701ac486,1,1.2751031636863823
1,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
1,B,09606d7d1c33f5088d8cbdaf4ebaff4f,1,1.3828571428571428
0,B,09606d7d1c33f5088d8cbdaf4ebaff4f,1,1.3828571428571428
1,H,c2c85d5225b765eda412a78339dd8a13,0,2.6447876447876446
1,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
1,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
1,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
0,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
0,A,e960025588e2af2376b853bb7d33f918,1,1.5385934819897085
0,B,6406b9793536e7f5a9bbff5d5d570008,1,1.3828571428571428
1,D,64bf27f4b21fa42db79e3a05a4420d81,0,3.7611464968152872
1,D,64bf27f4b21fa42db79e3a05a4420d81,0,3.7611464968152872
1,D,64bf27f4b21fa42db79e3a05a4420d81,0,3.7611464968152872
0,D,64bf27f4b21fa42db79e3a05a4420d81,0,3.7611464968152872
1,A,78103929a9fab12147bb31fe88431dbe,0,2.856687898089172
1,A,78103929a9fab12147bb31fe88431dbe,0,2.856687898089172
1,B,7583ea8bb29d0430288689bd8e95f449,1,1.3828571428571428
0,B,7583ea8bb29d0430288689bd8e95f449,1,1.3828571428571428
0,B,70f0e3c79296f8a69db30145446eee9c,0,3.6119402985074633
0,B,70f0e3c79296f8a69db30145446eee9c,0,3.6119402985074633
0,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
0,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
0,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
0,C,1875f5b04b7b1cbf666bd90ff9f1f122,1,1.4331065759637187
1,I,f8ce200124ef0c69945dc52494aed710,1,1.2751031636863823
0,I,f8ce200124ef0c69945dc52494aed710,1,1.2751031636863823
1,I,f8ce200124ef0c69945dc52494aed710,1,1.2751031636863823
0,B,70f0e3c79296f8a69db30145446eee9c,0,3.6119402985074633
1,C,a32e93539aea2fa913c02c7a40ccb291,1,1.4331065759637187
1,C,a32e93539aea2fa913c02c7a40ccb291,1,1.4331065759637187
0,E,8a778909577a96672025469b4c35937a,1,1.28125
0,E,8a778909577a96672025469b4c35937a,1,1.28125
0,I,d2b6294eda8f4996e4a93cc898516e66,1,1.2751031636863823
0,I,d2b6294eda8f4996e4a93cc898516e66,1,1.2751031636863823
1,B,57ec2db0004ed81036fa62f8c4041b55,1,1.3828571428571428
1,B,57ec2db0004ed81036fa62f8c4041b55,1,1.3828571428571428
0,B,7583ea8bb29d0430288689bd8e95f449,1,1.3828571428571428
0,B,7583ea8bb29d0430288689bd8e95f449,1,1.3828571428571428
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
0,B,09606d7d1c33f5088d8cbdaf4ebaff4f,1,1.3828571428571428
0,B,09606d7d1c33f5088d8cbdaf4ebaff4f,1,1.3828571428571428
1,I,91c552103d5a7323e6bd692e193b1337,1,1.2751031636863823
1,I,91c552103d5a7323e6bd692e193b1337,1,1.2751031636863823
0,E,29334dcd839c694333a783fb3447521f,1,1.28125
1,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
1,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
1,B,6406b9793536e7f5a9bbff5d5d570008,1,1.3828571428571428
1,B,6406b9793536e7f5a9bbff5d5d570008,1,1.3828571428571428
0,C,280a75c56530ffbdf6630c262d085a13,1,1.4331065759637187
0,C,bb09cfc2d27fe4addb0eb9900581b7e4,1,1.4331065759637187
1,I,e4aca95a95446c5502494e8d665d71f8,1,1.2751031636863823
0,E,17941f776a696d24f14caea0b414dd32,1,1.28125
0,E,17941f776a696d24f14caea0b414dd32,1,1.28125
1,I,9a27e40da45ff3b423ecce6ee7dfca3b,1,1.2751031636863823
0,A,4938514f49c6816767e790cdb6c08104,0,2.856687898089172
0,A,4938514f49c6816767e790cdb6c08104,0,2.856687898089172
0,A,4938514f49c6816767e790cdb6c08104,0,2.856687898089172
1,I,2313436091a2d5614ef87054cee93ac9,1,1.2751031636863823
1,A,1153ec7aa006db9d343dba9f13bff907,1,1.5385934819897085
0,G,8e96d8a191bb4ed447d638c0149cc39c,0,4.502057613168724
1,G,8e96d8a191bb4ed447d638c0149cc39c,0,4.502057613168724
1,G,8e96d8a191bb4ed447d638c0149cc39c,0,4.502057613168724
1,G,8e96d8a191bb4ed447d638c0149cc39c,0,4.502057613168724
1,F,a21dc576103329bc819ea141e49e317a,1,1.195583596214511
1,G,1a0d09eec3937be34825c5fe5cfedbd4,0,4.502057613168724
0,D,8ef34d7183bcdad3bf7d3e2d30de764d,1,1.3621683967704727
1,D,8ef34d7183bcdad3bf7d3e2d30de764d,1,1.3621683967704727
0,E,54192a65bfefe75b30dc45555c46c97d,1,1.28125
1,C,495f3b705cf3e2e9e897b1e6c787e87c,1,1.4331065759637187
0,G,8de4d6ae7a1a4e0ccde5c0cbe93441f0,1,1.2855464159811987
0,G,8de4d6ae7a1a4e0ccde5c0cbe93441f0,1,1.2855464159811987
0,G,b90c7805fd9cd6f4e041a128cdf1c6ec,1,1.2855464159811987
1,G,b90c7805fd9cd6f4e041a128cdf1c6ec,1,1.2855464159811987
0,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
0,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
0,A,3ed1e709b6af1501711eaad629e88fe4,1,1.5385934819897085
0,A,3ed1e709b6af1501711eaad629e88fe4,1,1.5385934819897085
0,A,0da2cfe447443f1f93f3c67258a96155,1,1.5385934819897085
0,A,0da2cfe447443f1f93f3c67258a96155,1,1.5385934819897085
0,A,0da2cfe447443f1f93f3c67258a96155,1,1.5385934819897085
0,B,7583ea8bb29d0430288689bd8e95f449,1,1.3828571428571428
0,B,7583ea8bb29d0430288689bd8e95f449,1,1.3828571428571428
0,B,7583ea8bb29d0430288689bd8e95f449,1,1.3828571428571428
0,G,6758f7db667bc0b5d50f2dd341384451,1,1.2855464159811987
0,G,6758f7db667bc0b5d50f2dd341384451,1,1.2855464159811987
0,G,6758f7db667bc0b5d50f2dd341384451,1,1.2855464159811987
0,B,cbe2a08f704b02fb698b95bca8101120,1,1.3828571428571428
0,G,265d47557a64017cde4a6217184ae5b4,1,1.2855464159811987
0,D,3678ad6b60d0cf5c4155b61022749b65,1,1.3621683967704727
0,D,3678ad6b60d0cf5c4155b61022749b65,1,1.3621683967704727
0,C,ddf9a1d9eed72a0f0ccfae955485451a,0,3.30890052356021
0,C,ddf9a1d9eed72a0f0ccfae955485451a,0,3.30890052356021
0,G,274d83e786828276164f2ad127bdda67,1,1.2855464159811987
1,A,d81eba8810930d185e2e58d3ee266194,0,2.856687898089172
1,A,d81eba8810930d185e2e58d3ee266194,0,2.856687898089172
1,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
1,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
0,A,f50b4c753746f9596b3005bc20d22781,1,1.5385934819897085
0,A,f50b4c753746f9596b3005bc20d22781,1,1.5385934819897085
0,D,e877bd5d398d6d3f886750b57255bde4,0,3.7611464968152872
0,A,3a073dbca6998c6b728e6b7838b8b66a,1,1.5385934819897085
0,A,3a073dbca6998c6b728e6b7838b8b66a,1,1.5385934819897085
0,D,ed38f576e6732f0e55dbabe90f8410bd,0,3.7611464968152872
0,D,ed38f576e6732f0e55dbabe90f8410bd,0,3.7611464968152872
1,C,d45703cae9d94183049972019e0e1256,1,1.4331065759637187
1,F,a3f74c172e01e576fe36f73fc9468f43,1,1.195583596214511
1,F,a3f74c172e01e576fe36f73fc9468f43,1,1.195583596214511
1,A,9f08d3936b18200332f5aa68ae8a3834,1,1.5385934819897085
0,A,9f08d3936b18200332f5aa68ae8a3834,1,1.5385934819897085
0,B,39f04c4f8e30fc9ac7e9a37a29ec1fe1,0,3.6119402985074633
0,B,fc8d3861bec30c1d03831ebdfa8d98df,1,1.3828571428571428
0,B,fc8d3861bec30c1d03831ebdfa8d98df,1,1.3828571428571428
0,I,4b8693193802362f70a56ae2993ad498,0,4.635000000000001
0,I,4b8693193802362f70a56ae2993ad498,0,4.635000000000001
1,A,fa160ed2b5eaf5b853ec244bfef2a276,0,2.856687898089172
1,A,fa160ed2b5eaf5b853ec244bfef2a276,0,2.856687898089172
1,E,2bce877562ce4ac797b04a28cfc4e3b4,1,1.28125
1,D,2179b61f6add5783c31f5e4fc2135421,1,1.3621683967704727
1,G,7229711d4e7e8c9f12cc3098cde6b653,1,1.2855464159811987
1,G,eaf75459c741f8a92522decab5f09f55,1,1.2855464159811987
1,G,eaf75459c741f8a92522decab5f09f55,1,1.2855464159811987
0,H,934922b82640d8f73b580f48fd75e14f,1,1.6079812206572772
1,H,934922b82640d8f73b580f48fd75e14f,1,1.6079812206572772
0,D,0affe96774dd2a86235d4458ada93083,1,1.3621683967704727
0,G,2ca001d9fecf76170d0411f0854c0d02,0,4.502057613168724
1,A,fcd93fbd6c01fa5051b7e65461ebf5ca,1,1.5385934819897085
1,A,fcd93fbd6c01fa5051b7e65461ebf5ca,1,1.5385934819897085
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
1,E,bc09d7593cabd0879c880fe389afb3a9,1,1.28125
0,E,bc09d7593cabd0879c880fe389afb3a9,1,1.28125
1,C,2744d5024756c96cd2f62bef2005734b,1,1.4331065759637187
0,C,2744d5024756c96cd2f62bef2005734b,1,1.4331065759637187
0,C,2744d5024756c96cd2f62bef2005734b,1,1.4331065759637187
0,G,965d38441b1cc8e06a3ceee0ac14021d,1,1.2855464159811987
0,G,623e41fa2b14830bad5c788abc63e2a9,1,1.2855464159811987
0,G,623e41fa2b14830bad5c788abc63e2a9,1,1.2855464159811987
0,I,99661de37d34bdd34b445f2e97da74df,1,1.2751031636863823
0,I,99661de37d34bdd34b445f2e97da74df,1,1.2751031636863823
0,A,c29ee4bd6528a4b757192ce95b49931d,1,1.5385934819897085
0,A,c29ee4bd6528a4b757192ce95b49931d,1,1.5385934819897085
1,A,cd5d50ec77b0bc3ca5e4d528bbb1f693,0,2.856687898089172
1,A,cd5d50ec77b0bc3ca5e4d528bbb1f693,0,2.856687898089172
1,A,cd5d50ec77b0bc3ca5e4d528bbb1f693,0,2.856687898089172
1,I,333f36ed599c64eff1a0f8ed7ecce224,1,1.2751031636863823
1,F,f7fe6b2ae347ffbde5ee1b1f8353f5db,1,1.195583596214511
0,A,ad9db435515348c740c3638750ef298d,0,2.856687898089172
0,G,ebbd3d91c815ed22b1c452276b2ee08c,1,1.2855464159811987
1,D,4e71e5e464eae3900259af338c0e2169,1,1.3621683967704727
1,D,4e71e5e464eae3900259af338c0e2169,1,1.3621683967704727
0,C,74d0c2c13ed2eb42102341e1412ba0f3,1,1.4331065759637187
1,B,ce9a52e355082be81528667c0dffc39a,1,1.3828571428571428
0,B,ce9a52e355082be81528667c0dffc39a,1,1.3828571428571428
1,A,3d1bc4654b519fb49cdc0b2ac4479cd6,1,1.5385934819897085
1,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
1,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
1,H,aebf34957b7cf0664a18f18f9214bca2,1,1.6079812206572772
1,H,aebf34957b7cf0664a18f18f9214bca2,1,1.6079812206572772
0,C,a5cb402438cd24dca22083d5bc1336b1,0,3.30890052356021
0,C,d3cc82f0a4efbad070de7f54e6eb55b8,1,1.4331065759637187
1,E,3a254cd6fbe2460c8341a513274f8a70,0,4.555555555555556
1,E,3a254cd6fbe2460c8341a513274f8a70,0,4.555555555555556
0,C,89ad5bff1a2ece642de43b5a7a4c2af6,1,1.4331065759637187
1,C,89ad5bff1a2ece642de43b5a7a4c2af6,1,1.4331065759637187
1,G,f7dce1ba160a54387815c24f0ea23381,0,4.502057613168724
1,G,f7dce1ba160a54387815c24f0ea23381,0,4.502057613168724
0,G,d0b0a872870191fefece9d90275ff05a,1,1.2855464159811987
0,G,d0b0a872870191fefece9d90275ff05a,1,1.2855464159811987
1,C,ed6347fd13d1e79a409901def5698221,1,1.4331065759637187
1,C,ed6347fd13d1e79a409901def5698221,1,1.4331065759637187
1,G,cf1cfce64e4982b739e67511ea420aa4,0,4.502057613168724
1,D,8c48407a9529b4991908a5e2b0ea2792,1,1.3621683967704727
0,E,bef21908abff92a6a4a50b003630f84a,1,1.28125
0,F,b7a8c1f6f58ec6c6fc55866e4b480d42,1,1.195583596214511
1,F,b7a8c1f6f58ec6c6fc55866e4b480d42,1,1.195583596214511
1,A,7942619f68063dbe225538220969a227,0,2.856687898089172
1,A,7942619f68063dbe225538220969a227,0,2.856687898089172
1,D,b21e916fab09ed9c0f45898d7be3ac7d,1,1.3621683967704727
1,D,b21e916fab09ed9c0f45898d7be3ac7d,1,1.3621683967704727
0,D,bb78f1fbf580bdf85cc07621dfb50185,1,1.3621683967704727
0,B,0b081b4baedd8853e16a835f817fcae7,1,1.3828571428571428
1,H,27c90a69c4ba8bb2314ddd15bee707ba,1,1.6079812206572772
1,H,27c90a69c4ba8bb2314ddd15bee707ba,1,1.6079812206572772
0,I,b7608a2a62194c5961fa30501875680b,1,1.2751031636863823
0,I,b7608a2a62194c5961fa30501875680b,1,1.2751031636863823
0,C,e990396bc3461724d9805a508ae0d482,1,1.4331065759637187
0,C,e990396bc3461724d9805a508ae0d482,1,1.4331065759637187
0,I,6362f706ac4af395bb05bbc6be138021,1,1.2751031636863823
0,I,6362f706ac4af395bb05bbc6be138021,1,1.2751031636863823
0,I,6362f706ac4af395bb05bbc6be138021,1,1.2751031636863823
1,D,6970411f377eccd96060932d1f424bd1,1,1.3621683967704727
1,D,6970411f377eccd96060932d1f424bd1,1,1.3621683967704727
0,A,b2f148a3fc0cb05676e3910646800f61,1,1.5385934819897085
1,G,6bac6f1f15729e7f98d3932349e6d24d,1,1.2855464159811987
1,B,f66bfd96b8e2ea4981d5bcf014ece082,1,1.3828571428571428
0,I,3fe0e73c3486050a69d9087650552504,0,4.635000000000001
0,I,3fe0e73c3486050a69d9087650552504,0,4.635000000000001
0,I,3fe0e73c3486050a69d9087650552504,0,4.635000000000001
1,H,1ebfd36961ce45c0219ed2fcbeae4497,1,1.6079812206572772
1,H,1ebfd36961ce45c0219ed2fcbeae4497,1,1.6079812206572772
0,A,bd8e4b598761fa86ab8bf5336abfea56,0,2.856687898089172
0,C,219cdbfd43ecd6efc1d14f43dfc8959a,1,1.4331065759637187
0,C,219cdbfd43ecd6efc1d14f43dfc8959a,1,1.4331065759637187
1,H,8449b60baaf38bc29341eca959800e39,1,1.6079812206572772
0,G,29977bffc5c4aa974e5bfe21d00764d0,1,1.2855464159811987
1,G,29977bffc5c4aa974e5bfe21d00764d0,1,1.2855464159811987
0,G,29977bffc5c4aa974e5bfe21d00764d0,1,1.2855464159811987
1,E,4b7a60fa745654dd85b55071b3cc8450,0,4.555555555555556
1,E,4b7a60fa745654dd85b55071b3cc8450,0,4.555555555555556
1,F,e0f476412a14409bd6d87df9d364f03f,1,1.195583596214511
1,F,e0f476412a14409bd6d87df9d364f03f,1,1.195583596214511
1,C,dbec8539cc8dd8e1f76a5034b75adc0f,0,3.30890052356021
1,C,dbec8539cc8dd8e1f76a5034b75adc0f,0,3.30890052356021
1,I,91c552103d5a7323e6bd692e193b1337,1,1.2751031636863823
0,I,91c552103d5a7323e6bd692e193b1337,1,1.2751031636863823
1,A,7b4668134835888f8ae17ed1cea2ec8e,1,1.5385934819897085
1,A,7b4668134835888f8ae17ed1cea2ec8e,1,1.5385934819897085
0,G,1049cf8a527840265eb4e3ac255e839f,1,1.2855464159811987
0,G,1049cf8a527840265eb4e3ac255e839f,1,1.2855464159811987
0,I,e10db54f7a1ca375e6140cf5f5e246d8,1,1.2751031636863823
0,I,e10db54f7a1ca375e6140cf5f5e246d8,1,1.2751031636863823
1,A,c6a11005ab5b541900cf30a61bec1370,1,1.5385934819897085
1,A,c6a11005ab5b541900cf30a61bec1370,1,1.5385934819897085
0,C,34a24d62dd26cd4d2893aab3b621b453,1,1.4331065759637187
0,C,34a24d62dd26cd4d2893aab3b621b453,1,1.4331065759637187
1,E,d5e4b57488a5fd3af410df3686f5080d,1,1.28125
1,E,d5e4b57488a5fd3af410df3686f5080d,1,1.28125
0,I,610db3dfee7dad1edaf294806f2ba390,0,4.635000000000001
0,I,610db3dfee7dad1edaf294806f2ba390,0,4.635000000000001
1,B,1fa24093ed2d05d16a083af5e1012bab,1,1.3828571428571428
1,B,1fa24093ed2d05d16a083af5e1012bab,1,1.3828571428571428
1,A,4938514f49c6816767e790cdb6c08104,0,2.856687898089172
1,A,4938514f49c6816767e790cdb6c08104,0,2.856687898089172
0,A,4938514f49c6816767e790cdb6c08104,0,2.856687898089172
0,H,2148b1c9a98be307c934b3c59a8c318b,0,2.6447876447876446
0,B,57ec2db0004ed81036fa62f8c4041b55,1,1.3828571428571428
0,B,57ec2db0004ed81036fa62f8c4041b55,1,1.3828571428571428
0,B,a0eed22792ee14b0adacbae586057424,1,1.3828571428571428
0,B,a0eed22792ee14b0adacbae586057424,1,1.3828571428571428
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
0,E,e4bee3055c23044f6440e9b664931bbb,1,1.28125
0,E,e4bee3055c23044f6440e9b664931bbb,1,1.28125
0,E,e4bee3055c23044f6440e9b664931bbb,1,1.28125
1,D,7f88cf7f982e8f96545015d8e7f39d11,1,1.3621683967704727
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
1,H,c2c85d5225b765eda412a78339dd8a13,0,2.6447876447876446
1,H,c2c85d5225b765eda412a78339dd8a13,0,2.6447876447876446
0,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
0,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
0,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
1,I,dda5731628791b2f27649ccb9b96f7e0,0,4.635000000000001
1,I,dda5731628791b2f27649ccb9b96f7e0,0,4.635000000000001
0,E,e4bee3055c23044f6440e9b664931bbb,1,1.28125
