"ID","X","Y_Z_0","Y_Z_1"
"05587",0,1,1
"05588",1,0,0
"05589",0,1,1
"05590",0,0,0
"05591",0,1,1
"05592",1,0,0
"05593",0,1,1
"05594",0,0,1
"05595",0,1,1
"05596",0,1,1
"05597",0,1,0
"05598",0,0,0
"05599",1,0,1
"05600",0,1,0
"05601",0,1,1
"05602",0,1,1
"05603",0,1,1
"05604",0,1,1
"05605",1,1,1
"05606",1,0,0
"05607",0,1,1
"05608",0,1,0
"05609",0,1,1
"05610",0,1,1
"05611",0,1,1
"05612",1,0,0
"05613",0,1,1
"05614",1,1,0
"05615",0,1,1
"05616",1,0,1
"05617",0,1,0
"05618",0,1,1
"05619",0,1,1
"05620",0,1,1
"05621",0,0,1
"05622",1,1,0
"05623",0,1,1
"05624",0,0,0
"05625",0,1,1
"05626",0,0,1
"05627",0,1,1
"05628",1,0,0
"05629",0,1,0
"05630",0,1,0
"05631",0,0,1
"05632",0,0,1
"05633",0,1,1
"05634",0,0,1
"05635",0,1,1
"05636",1,0,0
"05637",0,1,1
"05638",0,1,0
"05639",0,1,1
"05640",1,0,0
"05641",1,0,1
"05642",1,0,0
"05643",0,0,1
"05644",1,0,0
"05645",0,1,1
"05646",0,1,1
"05647",1,0,1
"05648",0,0,1
"05649",0,1,0
"05650",0,1,1
"05651",0,1,1
"05652",0,1,0
"05653",0,0,1
"05654",0,0,1
"05655",0,1,1
"05656",1,0,1
"05657",1,1,0
"05658",0,0,1
"05659",0,1,1
"05660",0,1,0
"05661",0,1,1
"05662",0,1,1
"05663",0,1,1
"05664",0,0,1
"05665",1,0,0
"05666",1,0,0
"05667",0,1,0
"05668",1,1,0
"05669",0,1,1
"05670",0,1,0
"05671",0,1,0
"05672",1,0,1
"05673",0,0,1
"05674",0,0,1
"05675",1,0,0
"05676",1,0,0
"05677",0,1,1
"05678",0,0,1
"05679",0,0,0
"05680",0,1,1
"05681",0,1,0
"05682",1,0,0
"05683",0,1,1
"05684",0,0,1
"05685",0,1,1
"05686",1,0,0
"05687",0,1,1
"05688",0,0,0
"05689",0,1,1
"05690",0,1,1
"05691",0,0,1
"05692",0,0,0
"05693",1,0,0
"05694",0,0,1
"05695",0,1,1
"05696",1,1,1
"05697",0,1,1
"05698",1,0,0
"05699",0,0,0
"05700",1,0,1
"05701",0,1,1
"05702",0,1,1
"05703",0,0,1
"05704",0,1,1
"05705",0,0,1
"05706",1,0,1
"05707",0,0,1
"05708",0,0,1
"05709",0,1,0
"05710",1,1,0
"05711",0,1,1
"05712",0,1,1
"05713",0,1,1
"05714",1,0,1
"05715",1,0,0
"05716",0,1,1
"05717",0,1,1
"05718",0,0,0
"05719",1,0,0
"05720",1,0,0
"05721",0,1,1
"05722",0,1,1
"05723",1,1,0
"05724",1,0,0
"05725",0,1,0
"05726",0,1,0
"05727",0,1,1
"05728",0,1,1
"05729",0,1,1
"05730",1,1,0
"05731",0,0,1
"05732",1,1,0
"05733",0,1,0
"05734",1,1,0
"05735",0,1,1
"05736",0,0,1
"05737",0,0,1
"05738",0,0,1
"05739",0,0,1
"05740",0,1,1
"05741",1,1,0
"05742",0,0,1
"05743",0,1,1
"05744",0,1,0
"05745",0,1,1
"05746",0,1,1
"05747",0,1,1
"05748",0,1,1
"05749",1,0,1
"05750",0,1,1
"05751",0,0,0
"05752",1,0,0
"05753",0,1,1
"05754",0,1,1
"05755",0,1,1
"05756",0,1,1
"05757",0,1,0
"05758",0,1,1
"05759",1,1,0
"05760",0,1,1
"05761",0,1,1
"05762",0,1,1
"05763",0,1,1
"05764",0,1,1
"05765",0,0,1
"05766",1,1,1
"05767",0,0,1
"05768",0,1,1
"05769",0,1,1
"05770",0,1,1
"05771",0,1,1
"05772",0,1,0
"05773",0,1,0
"05774",0,1,1
"05775",0,1,1
"05776",0,1,1
"05777",0,1,0
"05778",0,0,1
"05779",1,1,0
"05780",0,0,1
"05781",0,1,0
"05782",0,1,1
"05783",0,1,1
"05784",0,0,0
"05785",0,1,0
"05786",0,1,1
"05787",0,1,1
"05788",0,1,0
"05789",0,1,1
"05790",0,0,1
"05791",0,0,1
"05792",1,0,0
"05793",0,1,1
"05794",0,1,1
"05795",1,0,0
"05796",0,0,1
"05797",1,0,0
"05798",1,0,0
"05799",0,1,0
"05800",0,1,1
"05801",1,0,0
"05802",0,1,1
"05803",0,1,1
"05804",1,0,0
"05805",0,1,1
"05806",0,1,1
"05807",0,0,1
"05808",0,1,0
"05809",0,1,1
"05810",0,0,1
"05811",1,1,0
"05812",1,1,0
"05813",0,1,1
"05814",1,0,1
"05815",0,0,1
"05816",0,1,1
"05817",0,1,0
"05818",0,0,1
"05819",0,1,1
"05820",0,1,1
"05821",0,1,1
"05822",1,1,1
"05823",0,1,1
"05824",0,1,1
"05825",0,1,1
"05826",1,0,0
"05827",0,0,0
"05828",0,1,1
"05829",0,1,1
"05830",1,0,0
"05831",0,1,1
"05832",0,1,0
"05833",0,1,1
"05834",0,1,1
"05835",0,1,1
"05836",0,0,1
"05837",0,1,1
"05838",0,0,1
"05839",0,0,0
"05840",0,1,1
"05841",0,1,1
"05842",0,1,1
"05843",0,0,1
"05844",0,0,1
"05845",1,0,0
"05846",0,1,1
"05847",0,1,0
"05848",0,1,1
"05849",0,0,1
"05850",1,0,0
"05851",0,1,1
"05852",0,0,1
"05853",1,0,0
"05854",0,0,0
"05855",0,0,1
"05856",1,0,0
"05857",0,1,0
"05858",0,0,0
"05859",1,0,0
"05860",0,1,1
"05861",0,1,1
"05862",0,0,0
"05863",0,0,1
"05864",0,1,0
"05865",0,1,1
"05866",0,1,1
"05867",0,1,1
"05868",0,0,0
"05869",1,0,0
"05870",1,1,0
"05871",1,1,1
"05872",0,1,1
"05873",0,1,1
"05874",0,0,1
"05875",1,0,0
"05876",1,1,0
"05877",1,0,0
"05878",0,1,1
"05879",1,0,0
"05880",0,0,1
"05881",0,0,1
"05882",0,1,0
"05883",0,1,0
"05884",0,0,1
"05885",0,1,1
"05886",0,0,1
"05887",0,0,0
"05888",0,1,0
"05889",1,0,0
"05890",0,0,1
"05891",1,0,0
"05892",0,1,1
"05893",0,1,1
"05894",0,0,0
"05895",0,0,1
"05896",0,1,1
"05897",0,1,0
"05898",1,0,0
"05899",0,1,1
"05900",0,1,0
"05901",0,1,1
"05902",0,1,1
"05903",0,1,1
"05904",1,0,0
"05905",0,0,1
"05906",0,1,1
"05907",1,0,0
"05908",1,0,0
"05909",1,0,1
"05910",0,1,1
"05911",0,1,1
"05912",0,0,1
"05913",0,1,0
"05914",0,0,1
"05915",0,1,0
"05916",0,1,1
"05917",0,1,1
"05918",1,0,0
"05919",0,1,1
"05920",1,0,0
"05921",0,1,1
"05922",0,1,1
"05923",0,1,1
"05924",0,1,1
"05925",1,1,1
"05926",0,0,1
"05927",1,0,0
"05928",0,1,1
"05929",0,1,1
"05930",0,1,1
"05931",0,1,1
"05932",0,1,0
"05933",0,1,1
"05934",0,1,1
"05935",0,1,0
"05936",1,0,1
"05937",1,1,0
"05938",1,0,0
"05939",0,1,1
"05940",0,0,1
"05941",0,0,1
"05942",0,1,1
"05943",0,1,0
"05944",1,0,0
"05945",0,1,1
"05946",0,1,1
"05947",0,1,1
"05948",0,1,1
"05949",0,1,1
"05950",1,0,0
"05951",0,1,1
"05952",0,1,1
"05953",0,1,1
"05954",0,1,0
"05955",0,0,0
"05956",0,1,1
"05957",0,1,0
"05958",0,1,1
"05959",0,0,1
"05960",1,0,0
"05961",0,0,1
"05962",0,1,1
"05963",0,1,1
"05964",0,1,0
"05965",0,0,1
"05966",0,1,1
"05967",0,0,1
"05968",0,0,1
"05969",1,0,0
"05970",0,0,0
"05971",0,1,1
"05972",0,0,0
"05973",0,0,1
"05974",1,0,0
"05975",0,1,0
"05976",1,1,0
"05977",0,1,1
"05978",1,0,0
"05979",0,1,1
"05980",0,1,1
"05981",0,1,1
"05982",0,1,0
"05983",0,0,1
"05984",0,1,1
"05985",0,1,1
"05986",0,1,0
"05987",0,1,1
"05988",1,0,1
"05989",1,0,1
"05990",0,0,1
"05991",0,0,1
"05992",1,0,0
"05993",0,1,1
"05994",0,1,1
"05995",0,1,1
"05996",0,0,1
"05997",0,1,1
"05998",0,1,0
"05999",0,1,1
"06000",0,1,1
"06001",0,0,1
"06002",1,0,1
"06003",0,1,1
"06004",1,1,0
"06005",1,1,0
"06006",0,0,1
"06007",0,1,1
"06008",1,0,0
"06009",0,1,1
"06010",1,0,0
"06011",0,1,0
"06012",0,0,1
"06013",0,0,0
"06014",0,0,1
"06015",0,0,1
"06016",0,1,1
"06017",1,0,0
"06018",0,0,1
"06019",0,0,1
"06020",0,1,1
"06021",0,1,1
"06022",0,0,1
"06023",0,1,1
"06024",0,0,1
"06025",1,0,1
"06026",0,1,1
"06027",0,1,1
"06028",1,0,0
"06029",0,1,0
"06030",0,0,1
"06031",0,1,1
"06032",1,0,0
"06033",0,0,0
"06034",0,0,1
"06035",0,1,1
"06036",1,0,0
"06037",0,1,0
"06038",0,1,1
"06039",0,0,1
"06040",1,0,0
"06041",1,0,0
"06042",0,0,1
"06043",1,1,0
"06044",0,1,0
"06045",0,1,1
"06046",1,0,1
"06047",0,1,1
"06048",0,1,0
"06049",0,1,1
"06050",0,1,1
"06051",0,1,1
"06052",0,1,1
"06053",0,1,1
"06054",1,0,0
"06055",1,1,0
"06056",1,1,1
"06057",0,1,1
"06058",0,1,1
"06059",0,0,1
"06060",0,1,1
"06061",0,1,0
"06062",0,1,0
"06063",0,1,1
"06064",0,1,1
"06065",1,1,0
"06066",1,0,0
"06067",0,1,1
"06068",1,0,0
"06069",1,0,0
"06070",0,0,1
"06071",0,0,1
"06072",1,0,0
"06073",0,1,0
"06074",0,0,1
"06075",0,1,0
"06076",0,1,1
"06077",0,0,1
"06078",1,0,0
"06079",0,1,1
"06080",0,1,1
"06081",0,1,1
"06082",0,0,1
"06083",0,1,1
"06084",0,1,1
"06085",0,0,1
"06086",0,0,1
"06087",0,1,0
"06088",0,1,1
"06089",0,1,1
"06090",1,1,0
"06091",0,1,1
"06092",0,0,1
"06093",1,0,0
"06094",0,1,0
"06095",0,0,1
"06096",0,0,1
"06097",0,1,1
"06098",1,0,0
"06099",1,0,0
"06100",1,1,1
"06101",0,1,1
"06102",0,1,1
"06103",0,1,1
"06104",0,1,0
"06105",0,1,1
"06106",0,1,1
"06107",0,1,1
"06108",0,1,0
"06109",0,1,1
"06110",0,1,0
"06111",1,0,0
"06112",0,1,1
"06113",1,1,0
"06114",0,1,1
"06115",0,1,1
"06116",1,0,0
"06117",0,1,1
"06118",1,0,0
"06119",0,1,1
"06120",0,1,1
"06121",0,1,0
"06122",0,1,1
"06123",0,1,1
"06124",0,0,1
"06125",0,1,1
"06126",0,0,1
"06127",1,1,1
"06128",0,1,0
"06129",0,1,1
"06130",1,0,1
"06131",0,1,1
"06132",0,0,0
"06133",0,1,0
"06134",1,0,1
"06135",0,1,1
"06136",0,1,1
"06137",0,1,1
"06138",0,1,1
"06139",0,1,0
"06140",1,1,0
"06141",0,1,1
"06142",0,0,1
"06143",0,1,0
"06144",1,0,0
"06145",1,0,0
"06146",1,0,0
"06147",0,0,1
"06148",0,0,1
"06149",0,1,1
"06150",0,1,1
"06151",0,1,1
"06152",1,0,0
"06153",0,0,1
"06154",0,1,1
"06155",0,1,1
"06156",0,0,1
"06157",0,0,1
"06158",0,1,1
"06159",0,0,1
"06160",0,1,1
"06161",1,0,1
"06162",0,1,1
"06163",0,0,0
"06164",0,0,1
"06165",0,1,0
"06166",1,1,0
"06167",1,0,0
"06168",0,1,0
"06169",0,1,0
"06170",0,1,0
"06171",1,1,1
"06172",0,1,1
"06173",0,0,1
"06174",0,1,0
"06175",0,0,0
"06176",0,1,1
"06177",0,0,1
"06178",0,0,0
"06179",0,1,1
"06180",1,1,0
"06181",0,0,1
"06182",0,1,1
"06183",0,1,0
"06184",0,0,1
"06185",0,0,1
"06186",0,0,1
"06187",0,0,1
"06188",0,1,0
"06189",0,1,1
"06190",0,1,0
"06191",0,1,1
"06192",0,0,1
"06193",0,1,1
"06194",0,1,1
"06195",1,0,0
"06196",1,1,0
"06197",0,0,1
"06198",0,0,1
"06199",0,1,1
"06200",0,1,1
"06201",0,1,1
"06202",0,1,1
"06203",0,0,0
"06204",0,1,1
"06205",0,1,1
"06206",0,0,1
"06207",1,0,1
"06208",0,1,1
"06209",0,1,1
"06210",0,1,1
"06211",1,1,0
"06212",1,0,1
"06213",0,1,1
"06214",1,1,0
"06215",0,1,1
"06216",0,1,1
"06217",0,1,1
"06218",0,1,1
"06219",0,1,1
"06220",1,1,0
"06221",0,1,1
"06222",0,0,1
"06223",0,0,0
"06224",1,0,0
"06225",0,1,0
"06226",1,0,0
"06227",0,1,1
"06228",0,1,1
"06229",0,1,0
"06230",0,0,0
"06231",0,1,1
"06232",0,1,1
"06233",0,0,1
"06234",0,1,0
"06235",0,0,1
"06236",0,1,1
"06237",1,1,0
"06238",0,1,1
"06239",1,0,0
"06240",0,0,1
"06241",0,1,1
"06242",0,1,1
"06243",0,1,1
"06244",1,0,0
"06245",0,1,1
"06246",0,0,1
"06247",0,1,0
"06248",0,1,1
"06249",0,1,1
"06250",0,0,1
"06251",0,1,0
"06252",0,1,1
"06253",0,1,1
"06254",0,1,1
"06255",0,0,0
"06256",0,1,1
"06257",1,0,0
"06258",0,1,1
"06259",0,1,1
"06260",0,1,1
"06261",0,1,1
"06262",0,1,0
"06263",0,1,1
"06264",0,1,1
"06265",0,1,1
"06266",0,0,1
"06267",0,1,0
"06268",0,0,1
"06269",0,1,1
"06270",0,1,1
"06271",0,1,1
"06272",1,0,0
"06273",0,0,1
"06274",0,1,0
"06275",0,1,1
"06276",0,1,1
"06277",0,0,1
"06278",1,0,1
"06279",0,0,0
"06280",0,1,1
"06281",0,0,1
"06282",0,0,1
"06283",0,1,1
"06284",0,0,1
"06285",0,1,1
"06286",0,1,1
"06287",0,1,1
"06288",0,1,1
"06289",0,0,1
"06290",0,1,1
"06291",0,0,1
"06292",0,1,1
"06293",0,1,1
"06294",0,1,1
"06295",0,1,1
"06296",1,0,0
"06297",0,1,1
"06298",0,1,1
"06299",0,1,1
"06300",0,1,1
"06301",1,0,1
"06302",0,0,1
"06303",0,1,1
"06304",0,1,1
"06305",0,1,0
"06306",0,1,1
"06307",0,1,1
"06308",0,0,1
"06309",1,0,1
"06310",0,1,1
"06311",0,1,0
"06312",1,0,1
"06313",0,1,1
"06314",0,1,1
"06315",0,1,0
"06316",0,1,1
"06317",0,1,0
"06318",0,0,1
"06319",0,0,1
"06320",1,0,0
"06321",0,1,1
"06322",0,1,1
"06323",0,1,1
"06324",0,1,1
"06325",0,1,1
"06326",0,1,1
"06327",0,1,1
"06328",0,1,0
"06329",0,0,1
"06330",0,1,1
"06331",0,0,1
"06332",0,0,1
"06333",0,1,1
"06334",0,1,1
"06335",0,0,1
"06336",0,1,0
"06337",0,1,0
"06338",0,1,1
"06339",0,1,1
"06340",0,0,1
"06341",0,0,1
"06342",0,1,0
"06343",0,1,1
"06344",1,0,0
"06345",0,0,1
"06346",0,1,1
"06347",0,0,1
"06348",0,1,1
"06349",0,1,0
"06350",0,1,1
"06351",0,1,1
"06352",0,1,1
"06353",0,0,1
"06354",0,1,1
"06355",0,0,1
"06356",0,1,0
"06357",0,1,1
"06358",1,1,0
"06359",0,1,1
"06360",0,1,1
"06361",1,0,0
"06362",0,1,1
"06363",0,0,0
"06364",0,1,1
"06365",0,0,1
"06366",0,1,1
"06367",0,1,1
"06368",0,0,0
"06369",0,0,1
"06370",0,1,1
"06371",1,0,0
"06372",0,1,1
"06373",1,1,0
"06374",0,0,1
"06375",0,0,1
"06376",0,0,1
"06377",0,0,1
"06378",1,1,0
"06379",0,1,1
"06380",0,0,1
"06381",0,1,1
"06382",0,1,0
"06383",0,0,1
"06384",0,0,1
"06385",1,0,0
"06386",0,1,1
"06387",0,1,1
"06388",0,0,1
"06389",0,1,1
"06390",0,0,1
"06391",1,1,0
"06392",1,0,0
"06393",1,0,0
"06394",0,1,1
"06395",0,1,1
"06396",0,1,1
"06397",0,0,1
"06398",0,0,1
"06399",0,1,1
"06400",0,1,0
"06401",0,1,1
"06402",1,0,0
"06403",0,1,1
"06404",0,0,1
"06405",0,1,1
"06406",0,1,1
"06407",0,1,0
"06408",0,0,1
"06409",0,1,1
"06410",0,1,1
"06411",0,0,0
"06412",0,1,0
"06413",1,1,1
"06414",1,0,0
"06415",0,1,0
"06416",1,0,0
"06417",0,1,1
"06418",0,0,1
"06419",0,0,1
"06420",0,1,1
"06421",0,1,1
"06422",1,0,0
"06423",1,0,1
"06424",0,1,1
"06425",0,1,1
"06426",0,1,1
"06427",0,1,0
"06428",0,1,1
"06429",1,0,0
"06430",0,1,1
"06431",0,1,0
"06432",1,0,0
"06433",0,1,1
"06434",0,1,1
"06435",0,0,1
"06436",0,1,1
"06437",0,1,1
"06438",0,1,1
"06439",0,1,1
"06440",0,0,1
"06441",0,0,1
"06442",0,1,1
"06443",0,0,1
"06444",0,0,1
"06445",0,1,1
"06446",1,0,0
"06447",1,1,0
"06448",0,0,1
"06449",0,1,1
"06450",0,0,1
"06451",0,1,1
"06452",0,0,0
"06453",0,0,1
"06454",0,1,1
"06455",0,1,1
"06456",1,0,0
"06457",0,1,1
"06458",0,0,0
"06459",0,0,1
"06460",0,1,1
"06461",0,0,1
"06462",0,1,1
"06463",0,1,1
"06464",0,1,1
"06465",0,1,1
"06466",0,1,0
"06467",0,0,0
"06468",1,0,0
"06469",0,1,1
"06470",0,1,1
"06471",0,0,1
"06472",0,1,1
"06473",0,0,1
"06474",0,1,1
"06475",0,0,1
"06476",1,1,1
"06477",0,1,1
"06478",0,0,1
"06479",0,1,1
"06480",0,0,1
"06481",1,0,0
"06482",1,0,0
"06483",0,1,1
"06484",0,1,1
"06485",0,0,1
"06486",0,1,1
"06487",0,0,1
"06488",0,1,1
"06489",0,0,0
"06490",0,1,0
"06491",0,0,1
"06492",0,0,0
"06493",0,1,1
"06494",0,1,1
"06495",0,0,1
"06496",0,0,0
"06497",0,1,0
"06498",0,1,1
"06499",0,1,0
"06500",0,1,1
"06501",0,1,1
"06502",1,0,1
"06503",0,1,1
"06504",0,0,1
"06505",0,0,1
"06506",1,0,1
"06507",0,0,1
"06508",1,0,1
"06509",0,1,1
"06510",0,0,1
"06511",1,1,0
"06512",0,1,0
"06513",0,1,1
"06514",0,0,1
"06515",0,1,1
"06516",0,1,1
"06517",0,1,1
"06518",1,0,0
"06519",0,1,0
"06520",1,0,0
"06521",0,1,1
"06522",1,0,0
"06523",0,1,1
"06524",1,0,0
"06525",0,1,0
"06526",0,1,0
"06527",0,0,1
"06528",0,1,0
"06529",0,1,1
"06530",0,1,1
"06531",1,0,1
"06532",0,1,1
"06533",0,1,1
"06534",0,1,0
"06535",0,0,1
"06536",1,0,0
"06537",0,1,1
"06538",0,1,0
"06539",0,1,0
"06540",0,1,0
"06541",1,0,0
"06542",0,0,1
"06543",0,1,1
"06544",0,1,1
"06545",0,1,1
"06546",0,1,1
"06547",0,1,1
"06548",0,1,1
"06549",0,1,1
"06550",0,1,1
"06551",0,1,1
"06552",0,0,0
"06553",0,0,0
"06554",0,1,1
"06555",0,1,1
"06556",0,1,1
"06557",0,0,1
"06558",0,1,0
"06559",0,1,0
"06560",0,1,1
"06561",0,1,1
"06562",0,0,0
"06563",1,0,0
"06564",0,1,1
"06565",1,1,0
"06566",0,1,1
"06567",0,0,0
"06568",0,1,1
"06569",0,1,1
"06570",0,1,1
"06571",1,0,0
"06572",0,1,0
"06573",0,0,0
"06574",1,1,0
"06575",0,1,1
"06576",1,0,0
"06577",1,1,0
"06578",0,1,1
"06579",0,1,1
"06580",1,0,0
"06581",0,1,1
"06582",0,0,0
"06583",0,1,1
"06584",0,1,1
"06585",0,1,1
"06586",0,1,0
"06587",0,1,1
"06588",0,0,1
"06589",0,1,1
"06590",0,0,0
"06591",0,1,1
"06592",0,0,1
"06593",1,1,0
"06594",1,1,0
"06595",0,1,1
"06596",0,1,1
"06597",0,1,0
"06598",0,1,0
"06599",0,0,1
"06600",0,1,1
"06601",1,0,0
"06602",0,1,1
"06603",1,1,0
"06604",0,0,1
"06605",0,1,1
"06606",0,0,1
"06607",1,0,0
"06608",0,1,1
"06609",1,0,0
"06610",1,0,1
"06611",0,1,1
"06612",0,1,1
"06613",0,1,1
"06614",0,1,1
"06615",0,1,0
"06616",0,0,0
"06617",0,0,1
"06618",0,0,1
"06619",0,1,1
"06620",0,1,0
"06621",1,0,0
"06622",0,1,1
"06623",0,1,0
"06624",0,0,1
"06625",0,0,1
"06626",0,0,1
"06627",0,1,1
"06628",0,0,0
"06629",0,1,1
"06630",0,1,1
"06631",0,1,0
"06632",0,0,1
"06633",0,1,0
"06634",0,1,1
"06635",0,0,0
"06636",0,1,0
"06637",0,1,1
"06638",0,1,1
"06639",0,1,1
"06640",0,1,1
"06641",0,1,1
"06642",0,0,1
"06643",0,1,1
"06644",0,1,1
"06645",0,0,1
"06646",0,0,0
"06647",0,0,1
"06648",0,1,1
"06649",0,1,1
"06650",0,1,1
"06651",0,1,1
"06652",1,0,0
"06653",0,1,0
"06654",0,1,1
"06655",0,1,1
"06656",0,1,1
"06657",0,1,1
"06658",0,0,0
"06659",1,1,0
"06660",0,0,1
"06661",0,1,0
"06662",0,1,1
"06663",1,1,1
"06664",0,1,1
"06665",0,1,1
"06666",0,1,1
"06667",0,1,0
"06668",0,1,0
"06669",1,0,0
"06670",0,0,1
"06671",0,1,0
"06672",0,1,1
"06673",0,1,1
"06674",1,0,0
"06675",0,1,0
"06676",0,1,0
"06677",0,1,1
"06678",0,1,1
"06679",0,1,1
"06680",0,1,1
"06681",0,0,1
"06682",0,1,1
"06683",0,1,1
"06684",1,1,0
"06685",0,1,1
"06686",1,0,0
"06687",0,0,1
"06688",0,1,1
"06689",0,0,1
"06690",0,1,1
"06691",0,1,1
"06692",0,1,1
"06693",0,1,1
"06694",0,1,1
"06695",0,0,0
"06696",0,0,0
"06697",0,1,1
"06698",0,1,1
"06699",0,1,1
"06700",0,0,1
"06701",0,1,1
"06702",0,1,1
"06703",0,1,0
"06704",0,0,1
"06705",0,1,1
"06706",0,1,1
"06707",1,0,0
"06708",1,0,1
"06709",0,1,1
"06710",0,1,1
"06711",0,0,1
"06712",0,1,1
"06713",0,1,1
"06714",0,1,1
"06715",0,1,1
"06716",0,0,1
"06717",0,0,0
"06718",0,1,1
"06719",0,1,1
"06720",0,1,1
"06721",1,1,0
"06722",1,1,1
"06723",0,1,1
"06724",1,0,0
"06725",1,1,1
"06726",0,1,1
"06727",0,1,1
"06728",0,1,1
"06729",0,1,1
"06730",0,1,1
"06731",0,1,1
"06732",0,1,1
"06733",0,0,1
"06734",0,1,1
"06735",0,1,1
"06736",0,1,1
"06737",0,0,1
"06738",0,0,1
"06739",0,1,1
"06740",1,0,0
"06741",0,1,1
"06742",0,1,1
"06743",0,1,0
"06744",0,1,1
"06745",1,0,0
"06746",1,1,1
"06747",1,0,0
"06748",1,1,0
"06749",0,1,0
"06750",0,1,1
"06751",0,1,1
"06752",0,1,1
"06753",0,1,1
"06754",0,1,1
"06755",0,1,1
"06756",0,0,1
"06757",0,1,1
"06758",0,1,0
"06759",0,1,1
"06760",0,1,1
"06761",1,0,0
"06762",0,0,1
"06763",0,0,1
"06764",0,1,1
"06765",0,0,1
"06766",1,0,0
"06767",1,0,0
"06768",0,1,1
"06769",0,1,1
"06770",0,1,1
"06771",1,1,0
"06772",0,1,0
"06773",1,0,0
"06774",0,1,1
"06775",0,1,1
"06776",0,1,1
"06777",0,1,0
"06778",0,1,1
"06779",0,1,1
"06780",0,0,1
"06781",0,1,1
"06782",0,1,0
"06783",0,1,1
"06784",0,1,1
"06785",0,1,1
"06786",0,0,1
"06787",0,1,1
"06788",0,1,1
"06789",0,0,1
"06790",0,1,0
"06791",0,0,1
"06792",1,0,1
"06793",0,1,1
"06794",1,0,0
"06795",1,0,0
"06796",0,1,1
"06797",0,1,1
"06798",0,0,1
"06799",0,1,1
"06800",0,1,0
"06801",1,0,0
"06802",0,1,1
"06803",0,1,1
"06804",0,1,0
"06805",0,1,1
"06806",0,1,0
"06807",1,0,0
"06808",0,1,1
"06809",1,0,0
"06810",0,0,1
"06811",0,1,1
"06812",0,1,1
"06813",1,1,0
"06814",0,0,1
"06815",0,0,0
"06816",1,0,0
"06817",0,1,1
"06818",0,1,1
"06819",0,1,1
"06820",0,1,1
"06821",0,1,1
"06822",1,0,0
"06823",0,1,1
"06824",0,1,1
"06825",0,1,1
"06826",1,1,0
"06827",0,1,1
"06828",0,1,0
"06829",0,1,1
"06830",0,1,1
"06831",0,1,0
"06832",0,1,1
"06833",0,1,1
"06834",0,1,1
"06835",0,1,1
"06836",0,1,1
"06837",0,1,1
"06838",1,1,0
"06839",1,0,0
"06840",1,0,0
"06841",1,1,0
"06842",0,1,0
"06843",0,1,1
"06844",1,0,1
"06845",0,1,1
"06846",0,0,0
"06847",1,0,0
"06848",0,1,1
"06849",0,1,1
"06850",0,1,1
"06851",0,1,1
"06852",1,0,0
"06853",1,0,0
"06854",1,0,1
"06855",0,1,1
"06856",0,1,1
"06857",0,1,1
"06858",1,0,0
"06859",0,0,1
"06860",1,0,0
"06861",0,0,1
"06862",0,1,1
"06863",0,1,1
"06864",0,0,1
"06865",0,1,1
"06866",1,1,0
"06867",0,0,1
"06868",0,1,1
"06869",0,1,1
"06870",0,1,0
"06871",0,0,1
"06872",0,1,0
"06873",0,1,1
"06874",0,0,1
"06875",0,1,1
"06876",0,1,1
"06877",1,1,0
"06878",0,0,1
"06879",0,1,1
"06880",0,1,1
"06881",0,1,1
"06882",0,0,1
"06883",1,0,0
"06884",0,1,1
"06885",0,1,0
"06886",0,1,1
"06887",0,1,1
"06888",1,0,0
"06889",0,1,1
"06890",0,0,1
"06891",0,1,0
"06892",0,1,1
"06893",0,1,1
"06894",0,1,1
"06895",0,1,1
"06896",0,0,1
"06897",0,1,1
"06898",0,1,1
"06899",0,1,1
"06900",0,1,1
"06901",0,1,1
"06902",0,1,1
"06903",0,1,1
"06904",0,1,1
"06905",0,1,0
"06906",1,0,0
"06907",1,0,0
"06908",0,1,1
"06909",1,0,0
"06910",0,0,1
"06911",1,1,0
"06912",1,1,0
"06913",0,1,0
"06914",0,0,1
"06915",0,1,1
"06916",0,0,1
"06917",0,0,0
"06918",1,0,0
"06919",0,1,1
"06920",1,0,0
"06921",0,1,1
"06922",0,1,0
"06923",0,0,1
"06924",0,1,1
"06925",0,1,1
"06926",0,1,1
"06927",0,1,1
"06928",0,1,1
"06929",0,1,0
"06930",1,0,1
"06931",0,1,0
"06932",0,0,0
"06933",0,1,1
"06934",0,1,1
"06935",0,0,0
"06936",0,0,0
"06937",0,0,1
"06938",0,1,1
"06939",0,1,1
"06940",1,0,0
"06941",1,0,1
"06942",0,1,1
"06943",0,0,1
"06944",0,0,0
"06945",0,1,1
"06946",0,1,1
"06947",0,1,1
"06948",0,0,1
"06949",0,1,1
"06950",1,1,0
"06951",0,1,0
"06952",0,1,1
"06953",0,0,1
"06954",0,1,1
"06955",1,0,0
"06956",1,1,0
"06957",0,1,1
"06958",1,0,0
"06959",0,1,1
"06960",1,0,0
"06961",0,0,1
"06962",0,1,1
"06963",0,0,1
"06964",0,0,0
"06965",0,1,1
"06966",0,1,1
"06967",0,1,1
"06968",1,0,0
"06969",0,1,1
"06970",0,1,1
"06971",0,1,1
"06972",0,0,1
"06973",0,1,1
"06974",1,0,1
"06975",1,0,0
"06976",0,0,1
"06977",0,1,1
"06978",0,0,1
"06979",0,1,1
"06980",0,1,1
"06981",0,1,0
"06982",0,1,1
"06983",0,0,1
